0,00:00,6.8,1008.6,3.0,0.0,2.2,0.9,0.0,5.9,0.0,287.0,19.2,56,10 Jan,5.9,6.3,94,360
0,00:10,6.7,1008.9,0.0,0.0,3.1,1.2,0.0,5.8,0.0,306.0,19.2,56,10 Jan,5,6.2,94,360
0,00:20,6.6,1009.2,0.0,0.0,4.5,1.4,0.0,5.7,0.0,306.0,19.1,56,10 Jan,4.9,6.2,94,360
0,00:30,6.4,1009.4,0.0,0.0,4.0,0.9,0.0,5.7,0.0,304.0,18.9,56,10 Jan,4.7,6.0,95,280
0,00:40,6.3,1009.6,0.0,0.0,3.1,1.0,0.0,5.6,0.0,321.0,18.9,56,10 Jan,4.6,5.9,95,280
0,00:50,6.2,1009.7,0.0,0.0,3.1,0.6,0.0,5.5,0.0,311.0,18.9,55,10 Jan,4.5,5.8,95,280
0,01:00,6.1,1010.1,0.0,0.0,4.9,1.1,0.0,5.4,0.0,336.0,18.8,55,10 Jan,4.3,5.7,95,280
0,01:10,6.1,1010.4,0.0,0.0,4.0,0.9,0.0,5.4,0.0,321.0,18.8,55,10 Jan,4.3,5.7,95,280
0,01:20,5.9,1010.9,0.0,0.0,2.7,0.8,0.0,5.2,0.0,330.0,18.7,55,10 Jan,4.1,5.5,95,280
0,01:30,5.9,1011.3,0.0,0.0,2.7,0.7,0.0,5.2,0.0,306.0,18.6,55,10 Jan,4.8,5.5,95,280
0,01:40,5.9,1011.6,0.0,0.0,5.4,1.0,0.0,5.2,0.0,300.0,18.6,55,10 Jan,4.1,5.5,95,280
0,01:50,5.8,1011.8,0.0,0.0,4.0,1.2,0.0,5.1,0.0,28.0,18.5,55,10 Jan,4,5.4,95,280
0,02:00,5.8,1012.2,0.0,0.0,4.5,0.6,0.0,5.1,0.0,355.0,18.4,55,10 Jan,4,5.4,95,280
0,02:10,5.8,1012.5,0.0,0.0,3.1,1.0,0.0,5.1,0.0,311.0,18.4,55,10 Jan,4.7,5.4,95,280
0,02:20,5.8,1012.9,0.0,0.0,3.1,0.7,0.0,5.1,0.0,329.0,18.3,54,10 Jan,4,5.4,95,280
0,02:30,5.9,1012.8,0.0,0.0,3.1,0.7,0.0,5.2,0.0,308.0,18.2,54,10 Jan,4.8,5.5,95,280
0,02:40,5.9,1012.9,0.0,0.0,4.9,0.4,0.0,5.2,0.0,344.0,18.2,54,10 Jan,4.8,5.5,95,280
0,02:50,5.9,1013.3,0.0,0.0,4.0,1.0,0.0,5.2,0.0,313.0,18.1,54,10 Jan,4.1,5.5,95,280
0,03:00,5.9,1013.6,0.0,0.0,2.7,0.6,0.0,5.2,0.0,312.0,18.1,54,10 Jan,4.8,5.5,95,280
0,03:10,6.0,1014.0,0.0,0.0,5.4,1.1,0.0,5.3,0.0,316.0,18.0,54,10 Jan,4.9,5.6,95,280
0,03:20,6.0,1014.2,0.0,0.0,4.5,0.7,0.0,5.1,0.0,355.0,18.0,54,10 Jan,4.2,5.6,94,360
0,03:30,6.0,1014.4,0.0,0.0,3.1,0.6,0.0,5.1,0.0,311.0,17.9,54,10 Jan,4.9,5.6,94,360
0,03:40,6.0,1014.6,0.0,0.0,4.5,0.5,0.0,5.1,0.0,355.0,17.9,54,10 Jan,4.9,5.6,94,360
0,03:50,6.0,1014.6,0.0,0.0,4.0,0.6,0.0,5.0,0.0,336.0,17.8,54,10 Jan,4.9,5.5,93,400
